steam_id_number,game_title,release_month,release_year,release_price,lowest_estimated_owners_number,highest_estimated_owners_number,average_estimated_owners_number,developer,publisher,estimated_revenue
9193,PLATI NALOG: Favorite Russian Game,March,2018,0.99,20000.0,20000.0,20000.0,CSM,W.T.B.,19800.0
9194,MONARK,February,2022,59.99,20000.0,20000.0,20000.0,FURYU Corporation,"NIS America, Inc.",1199800.0
9195,Circadian City,October,2020,11.99,20000.0,20000.0,20000.0,Nowhere Studios,Way Down Deep,239800.0
9196,Ordeal of Princess Eris,June,2019,7.49,20000.0,50000.0,35000.0,Asakiyumemishi,Kagura Games,262150.0
9197,Science Girls,May,2009,4.99,50000.0,100000.0,75000.0,Spiky Caterpillar,Hanako Games,374250.0
9198,LOST SPHEAR,January,2018,14.99,20000.0,50000.0,35000.0,Tokyo RPG Factory,Square Enix,524650.0
9199,拯救大魔王2:逆流 Falsemen2:Upstream,June,2020,10.99,20000.0,20000.0,20000.0,"吃了就睡工作室, 夜神不说话",吃了就睡工作室,219800.0
9200,My Cat Girl Lover,August,2022,1.59,20000.0,20000.0,20000.0,"琉璃花糖制作组, Garakowa Marshmallow","WindField Games, 琉璃花糖制作组, Garakowa Marshmallow",31800.0
9201,Breach Wanderers,June,2021,14.99,20000.0,20000.0,20000.0,Baronnerie Games,Baronnerie Games,299800.0
9202,Chaos Galaxy 2,July,2022,15.99,20000.0,20000.0,20000.0,Han Zhiyu,ChaosGalaxyStudio,319800.0
9203,Oaken,May,2022,14.39,20000.0,20000.0,20000.0,Laki Studios,"Goblinz Publishing, Surefire.Games",287800.0
9204,Fallen Angel,October,2020,5.99,20000.0,20000.0,20000.0,Matrioshka Games,"V Publishing, Surefire.Games",119800.0
9205,Giants Uprising,November,2021,19.99,20000.0,20000.0,20000.0,VARSAV Game Studios,VARSAV Game Studios,399799.99999999994
9206,I Shall Remain,August,2015,9.99,20000.0,50000.0,35000.0,Scorpius Games,Scorpius Games,349650.0
9207,Mechajammer,December,2021,24.99,50000.0,100000.0,75000.0,Whalenought Studios,Modern Wolf,1874249.9999999998
9208,Dungeon Defenders: Going Rogue,March,2022,7.49,20000.0,50000.0,35000.0,Chromatic Games,Chromatic Games,262150.0
9209,The Endless Empty,November,2018,3.99,20000.0,20000.0,20000.0,Erik Sheader-Smith,Erik Sheader-Smith,79800.0
9210,Draft of Darkness,July,2021,9.99,20000.0,20000.0,20000.0,Crawly Games,Crawly Games,199800.0
9211,Summum Aeterna,June,2022,15.99,20000.0,20000.0,20000.0,Aeternum Game Studios S.L,Aeternum Game Studios S.L,319800.0
9212,Unferat,May,2020,5.99,20000.0,20000.0,20000.0,Reb_Orn,Reb_Orn,119800.0
9213,Event Horizon,December,2018,5.99,20000.0,50000.0,35000.0,Pavel Zinchenko,Pavel Zinchenko,209650.0
9214,The Celtos,February,2020,0.0,50000.0,100000.0,75000.0,Celtos,The Celtos,0.0
9215,Car Dealer,April,2020,7.99,20000.0,20000.0,20000.0,piratecat games,piratecat games,159800.0
9216,Mad Nords: Probably an Epic Quest,December,2016,5.99,20000.0,20000.0,20000.0,Dragon's Games,Dragon's Games,119800.0
9217,moon: Remix RPG Adventure,December,2021,18.99,20000.0,20000.0,20000.0,Onion Games,Onion Games,379799.99999999994
9218,Shine's Adventures 2 (Zombie Attack),September,2019,2.99,20000.0,20000.0,20000.0,ShineProject,ShineProject,59800.00000000001
9219,Choice of Rebels: Uprising,November,2017,6.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,139800.0
9220,Lazy Galaxy 2,March,2022,7.99,20000.0,20000.0,20000.0,Coldwild Games,Coldwild Games,159800.0
9221,Desktopia: A Desktop Village Simulator,August,2022,9.99,20000.0,20000.0,20000.0,The Evergloom Team,The Evergloom Team,199800.0
9222,A.D. 2047,July,2021,19.99,50000.0,100000.0,75000.0,Leenzee Games,Leenzee Games,1499249.9999999998
9223,Dungeon Kingdom: Sign of the Moon,November,2015,18.99,20000.0,20000.0,20000.0,Hydro Games,Hydro Games,379799.99999999994
9224,Operation Abyss: New Tokyo Legacy,March,2017,19.99,20000.0,20000.0,20000.0,"MAGES. Inc., 5pb., Experience Inc.","NIS America, Inc.",399799.99999999994
9225,Star Nomad 2,December,2015,12.99,50000.0,100000.0,75000.0,Huy Phan,Huy Phan,974250.0
9226,Night Sing,July,2019,5.99,20000.0,20000.0,20000.0,VKGame,SakuraGame,119800.0
9227,Ouroboros,May,2018,4.99,20000.0,20000.0,20000.0,Sierra Lee,Sierra Lee,99800.0
9228,Monkey King Simulator -- Chapter Huaguo Mountain,October,2021,0.64,20000.0,20000.0,20000.0,ShinningCloud Studio,ShinningCloud Studio,12800.0
9229,Dead Event,November,2021,4.99,20000.0,20000.0,20000.0,SourJ,Lingon Studios,99800.0
9230,Empires in Ruins,March,2021,10.79,20000.0,20000.0,20000.0,Hammer and Ravens,"Hammer&Ravens, WhisperGames",215799.99999999997
9231,Moonchild,April,2016,4.99,20000.0,50000.0,35000.0,Aldorlea Games,Aldorlea Games,174650.0
9232,Heroes of the Three Kingdoms 4,November,2020,1.99,20000.0,50000.0,35000.0,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",69650.0
9233,Guardian's Oath,September,2016,0.99,20000.0,20000.0,20000.0,Nodamex,NDMX Game Studios,19800.0
9234,The Dwarf Run,October,2015,3.59,20000.0,50000.0,35000.0,Alexander Mirdzveli,Alexander Mirdzveli,125650.0
9235,Fighting Fantasy Legends,July,2017,6.99,20000.0,50000.0,35000.0,Nomad Games,Nomad Games,244650.0
9236,天天地下城,January,2022,4.99,20000.0,20000.0,20000.0,BIFROST CLOUD PTE. LTD.,BIFROST CLOUD PTE. LTD.,99800.0
9237,Atonement 2: Ruptured by Despair,October,2016,5.99,20000.0,50000.0,35000.0,Astronomic Games,New Reality Games,209650.0
9238,Wanda - A Beautiful Apocalypse,June,2016,1.99,100000.0,200000.0,150000.0,Kodots Games,Kodots Games,298500.0
9239,Lootun,August,2022,4.99,20000.0,20000.0,20000.0,ArrowSoftGames,ArrowSoftGames,99800.0
9240,Rogue Star Rescue,February,2021,14.99,20000.0,20000.0,20000.0,Chute Apps,Chute Apps,299800.0
9241,茉莉之夏 Jasmine Summer,December,2018,6.99,20000.0,20000.0,20000.0,JasmineSummer Project,JasmineSummer Project,139800.0
9242,PropHunter,August,2021,3.99,20000.0,20000.0,20000.0,Alone Fox Games,Alone Fox Games,79800.0
9243,Pixel Survivors : Roguelike,June,2022,2.09,20000.0,20000.0,20000.0,Amrita,Amrita,41800.0
9244,Might is Right,February,2021,9.99,20000.0,20000.0,20000.0,Lazy Kitty,Lazy Kitty,199800.0
9245,Sometimes Always Monsters,April,2020,19.99,20000.0,20000.0,20000.0,Vagabond Dog,Vagabond Dog,399799.99999999994
9246,ANIME REDEMPTION,February,2020,1.99,20000.0,20000.0,20000.0,Konnichiwa Games,Konnichiwa Games,39800.0
9247,Decay of Logos,August,2019,19.99,20000.0,20000.0,20000.0,Amplify Creations,Rising Star Games,399799.99999999994
9248,Class of '09,June,2021,9.99,20000.0,20000.0,20000.0,SBN3,SBN3,199800.0
9249,Sovietpunk: Chapter one,April,2021,0.99,20000.0,50000.0,35000.0,Hot Chill,Hot Chill,34650.0
9250,Sword and Fairy 4,June,2021,12.99,20000.0,20000.0,20000.0,SOFTSTAR TECHNOLOGY(SHANGHAI),SOFTSTAR ENTERTAINMENT,259800.0
9251,Dissimilated Land,August,2018,11.99,20000.0,20000.0,20000.0,Steel Wing,Ggame Studio,239800.0
9252,Strategy & Tactics: Dark Ages,August,2017,14.99,50000.0,100000.0,75000.0,HeroLabs,HeroLabs,1124250.0
9253,The Yellow King,February,2020,24.99,20000.0,50000.0,35000.0,Spellbook,www.Spellbook.com,874650.0
9254,Ken ga Kimi: Momoyo Tsuzuri,December,2020,49.99,20000.0,20000.0,20000.0,Rejet,Beijing Happy Entertainment Technology,999800.0
9255,Super Dungeon Tactics,December,2016,9.99,20000.0,50000.0,35000.0,Underbite Games,Underbite Games,349650.0
9256,Town Of The Dead Life 死寂之城,January,2021,5.99,20000.0,50000.0,35000.0,吉祥与如意工作室,吉祥与如意工作室,209650.0
9257,CYBER EMOJI TALE 2099,March,2021,0.99,50000.0,100000.0,75000.0,MICROCHELIK5000,MICROCHELIK5000,74250.0
9258,阿比斯的宝藏 - Treasure of abyss,September,2018,6.99,50000.0,100000.0,75000.0,心之初,心之初,524250.0
9259,Pixel Hentai Mosaic,June,2018,0.99,20000.0,20000.0,20000.0,Wolfgangis,Wolfgangis,19800.0
9260,ValeGuard,August,2018,9.99,20000.0,50000.0,35000.0,Lost Tower Games,Lost Tower Games,349650.0
9261,Surviving Titan,April,2020,4.99,20000.0,20000.0,20000.0,Dynamic Zero,Dynamic Zero,99800.0
9262,Data Hacker: Reboot,April,2015,0.99,100000.0,200000.0,150000.0,New Reality Games,New Reality Games,148500.0
9263,The Dark Stone from Mebara,February,2015,7.99,100000.0,200000.0,150000.0,Jerseyware Gaming,KISS ltd,1198500.0
9264,Time Break Chronicles,September,2020,14.99,50000.0,100000.0,75000.0,"Warrior General Games, LLC","Warrior General Games, LLC",1124250.0
9265,Knight Bewitched,April,2018,4.99,20000.0,20000.0,20000.0,Joshua Keith,Joshua Keith,99800.0
9266,Last Lovers 绿洲之爱,March,2022,8.99,20000.0,20000.0,20000.0,"P. G. 制作组, V.P. TEAM","V.P. TEAM, WindField Games",179800.0
9267,烈山海一(BMS1),October,2020,12.99,20000.0,20000.0,20000.0,图纳密游戏,图纳密游戏,259800.0
9268,The Harem Life of Peerless Swordsmen,June,2022,5.59,20000.0,20000.0,20000.0,Hera Games,Hera Games,111800.0
9269,Raubritter,July,2022,19.99,50000.0,100000.0,75000.0,Medieval Bytes,Sartorian,1499249.9999999998
9270,Mechanic Miner,February,2020,19.99,20000.0,20000.0,20000.0,Hello John,Hello John,399799.99999999994
9271,Purrfect Apawcalypse: Purrgatory Furever,April,2021,5.99,20000.0,20000.0,20000.0,"Denny Truong, Andy Schneider",90% Studios,119800.0
9272,Featherfall,January,2020,2.99,20000.0,20000.0,20000.0,Sokpop Collective,Sokpop Collective,59800.00000000001
9273,Discovery Tour by Assassin’s Creed: Ancient Egypt,February,2018,19.99,20000.0,20000.0,20000.0,Ubisoft Montreal,Ubisoft,399799.99999999994
9274,Psy High,December,2014,4.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,99800.0
9275,Epic Quest of the 4 Crystals,September,2015,0.49,50000.0,100000.0,75000.0,RosePortal Games,Aldorlea Games,36750.0
9276,Artifact Adventure,May,2015,6.99,20000.0,50000.0,35000.0,bluffman,PLAYISM,244650.0
9277,Empire Architect,October,2017,14.99,20000.0,50000.0,35000.0,Batholith Entertainment,Batholith Entertainment,524650.0
9278,Tiny-Tasy Town,October,2018,1.99,20000.0,20000.0,20000.0,Rabbiroo,INDIECN,39800.0
9279,The Tale of a Common Man,September,2016,5.99,20000.0,20000.0,20000.0,Aldorlea Games,Aldorlea Games,119800.0
9280,Einlanzer,March,2017,3.99,20000.0,50000.0,35000.0,Andrew Ryan Henke,Nostalgia Addict Games,139650.0
9281,Fission Superstar X,May,2019,14.99,20000.0,20000.0,20000.0,Turbo Pelvis 3000 inc.,Turbo Pelvis 3000 inc.,299800.0
9282,DragonFangZ - The Rose & Dungeon of Time,February,2018,24.99,20000.0,20000.0,20000.0,Toydea Inc.,Toydea Inc.,499799.99999999994
9283,Battle Mages,November,2003,3.99,20000.0,50000.0,35000.0,Targem Games,ESDigital Games,139650.0
9284,Live Empire,November,2020,2.99,20000.0,50000.0,35000.0,"Happy Max, Gemini Stars Games",Happy Max,104650.00000000001
9285,Fururu Project : Ruby,February,2019,4.99,20000.0,20000.0,20000.0,Meowshmallow Studio,Meowshmallow Studio,99800.0
9286,Vestaria Saga II: The Sacred Sword of Silvanister,July,2022,19.99,20000.0,20000.0,20000.0,Vestaria Project,"DANGEN Entertainment, Gamera Games",399799.99999999994
9287,Fishing Paradiso,June,2022,14.99,20000.0,20000.0,20000.0,Odencat,Odencat,299800.0
9288,The Legend of Heroes: Sen no Kiseki IV -THE END OF SAGA-,December,2021,22.49,20000.0,20000.0,20000.0,Nihon Falcom,Clouded Leopard Entertainment,449799.99999999994
9289,Ancient Wars: Sparta Definitive Edition,January,2022,19.99,20000.0,20000.0,20000.0,JOTASOFT STUDIOS,JOTASOFT STUDIOS,399799.99999999994
9290,Realms of Arkania: Star Trail,August,2017,29.99,20000.0,20000.0,20000.0,"United Independent Entertainment GmbH, Crafty Studios",United Independent Entertainment,599800.0
9291,Lost Scavenger,January,2022,14.99,20000.0,50000.0,35000.0,Rockbee,Rockbee,524650.0
9292,Noir Syndrome,April,2014,4.99,20000.0,50000.0,35000.0,Glass Knuckle Games,Glass Knuckle Games,174650.0
9293,A Front Too Far: Normandy,December,2018,4.99,20000.0,20000.0,20000.0,Marco Amadei,Corvostudio di Amadei Marco,99800.0
9294,亭上满月映西枝~The Forever Moon,June,2020,1.99,20000.0,20000.0,20000.0,凝冰剑斩,凝冰剑斩,39800.0
9295,Pandamonia 潘德莫尼亚,April,2019,0.99,20000.0,20000.0,20000.0,Running Hoffman,Running Hoffman,19800.0
9296,Captain Bones,July,2022,19.99,20000.0,20000.0,20000.0,Saygın Karahan,World of Poly,399799.99999999994
9297,Mecha Ace,June,2014,4.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,99800.0
9298,KAKUSANKIBOU / 扩散希望,January,2018,2.99,20000.0,20000.0,20000.0,あみそ組,"Pujia8 Studio, Gamera Game",59800.00000000001
9299,This Merchant Life,September,2019,10.99,20000.0,20000.0,20000.0,Inexplicable Games,Inexplicable Games,219800.0
9300,Black Legend,March,2021,19.99,20000.0,50000.0,35000.0,Warcave,Warcave,699650.0
9301,Epic Battle Fantasy Collection,May,2009,7.99,20000.0,20000.0,20000.0,Matt Roszak,Matt Roszak,159800.0
9302,Sabres of Infinity,June,2013,2.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,59800.00000000001
9303,BatMUD,November,2019,4.99,20000.0,20000.0,20000.0,"Antti A. Luostarinen, Emil Nilimaa, Niklas Lindroos, Matti A. Virtanen, Riku-Ville Mäkelä, Lauri Holmas, Polar Night Software Sp. z o.o.",Balanced Alternative Techniques ry,99800.0
9304,1931: Scheherazade at the Library of Pergamum,March,2015,4.99,50000.0,100000.0,75000.0,"Black Chicken Studios, inc.","Black Chicken Studios, inc.",374250.0
9305,iGrow Game,September,2014,0.99,50000.0,100000.0,75000.0,iDev Games,iDev Games,74250.0
9306,Hero Generations,April,2015,5.99,20000.0,50000.0,35000.0,Heart Shaped Games LLC,Heart Shaped Games LLC,209650.0
9307,Grotesque Tactics 2 – Dungeons and Donuts,November,2011,1.99,50000.0,100000.0,75000.0,Silent Dreams,Headup,149250.0
9308,Drayt Empire,July,2016,0.99,200000.0,500000.0,350000.0,RPG Video,Back To Basics Gaming,346500.0
9309,Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate,August,2020,7.99,20000.0,50000.0,35000.0,MAGES. Inc.,PQube,279650.0
9310,Heroes of the Three Kingdoms 5,November,2020,3.99,20000.0,50000.0,35000.0,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",139650.0
9311,Dad Quest,August,2018,12.99,20000.0,50000.0,35000.0,Sundae Month,Excalibur Publishing,454650.0
9312,Counter Spell,October,2015,9.99,20000.0,20000.0,20000.0,Abnormal Software,Abnormal Software,199800.0
9313,Defend the Rook,October,2021,10.79,50000.0,100000.0,75000.0,One Up Plus,"Goblinz Publishing, Maple Whispering Limited",809249.9999999999
9314,Din's Legacy,August,2019,9.99,20000.0,50000.0,35000.0,Soldak Entertainment,Soldak Entertainment,349650.0
9315,Shieldwall Chronicles: Swords of the North,December,2018,14.99,20000.0,50000.0,35000.0,Wave Light Games Inc.,Wave Light Games Inc.,524650.0
9316,Card Crawl,February,2018,2.99,20000.0,50000.0,35000.0,Arnold Rauers,Arnold Rauers,104650.00000000001
9317,Single Diary: Fresh Graduate,November,2019,6.99,20000.0,20000.0,20000.0,Themis digital entertainment Co.,"Firmiana Game, Themis digital entertainment Co.",139800.0
9318,Alum,May,2015,4.99,20000.0,50000.0,35000.0,Crashable Studios,0,174650.0
9319,AntharioN,July,2015,14.99,50000.0,100000.0,75000.0,Orphic Software,Orphic Software,1124250.0
9320,审判者,April,2021,9.99,20000.0,50000.0,35000.0,水思维,ssw,349650.0
9321,Sylphy and the Sleepless Island,October,2021,15.99,20000.0,20000.0,20000.0,Milky Way,Kagura Games,319800.0
9322,Duck Life,November,2020,3.99,20000.0,20000.0,20000.0,Wix Games,MoFunZone Inc,79800.0
9323,a guard walks into a tavern,April,2021,7.99,20000.0,50000.0,35000.0,SuQing,SuQing,279650.0
9324,Fortune-499,May,2018,4.99,20000.0,20000.0,20000.0,AP Thomson,AP Thomson,99800.0
9325,Sudoku RPG,February,2021,2.99,20000.0,50000.0,35000.0,RainbowStudio,RainbowStudio,104650.00000000001
9326,Talisman: Origins,May,2019,5.99,20000.0,50000.0,35000.0,Nomad Games,Nomad Games,209650.0
9327,Zotrix,July,2015,12.99,20000.0,50000.0,35000.0,ZeroBit Games,Ocean Media LLC,454650.0
9328,Gobby McGobblenutz Presents: The Art of the Dad Joke: Chapter 1,November,2021,1.99,20000.0,20000.0,20000.0,Randumb Studios,Randumb Studios,39800.0
9329,Beyond Reality,January,2016,0.54,20000.0,50000.0,35000.0,EternalShadow Studios,Aldorlea Games,18900.0
9330,Demon's Rise - Lords of Chaos,April,2018,6.99,20000.0,50000.0,35000.0,Wave Light Games Inc.,Wave Light Games Inc.,244650.0
9331,WarriOrb,April,2020,12.99,20000.0,20000.0,20000.0,Not Yet,"Not Yet, Maple Whispering Limited",259800.0
9332,BQM - BlockQuest Maker-,July,2018,9.99,20000.0,20000.0,20000.0,Wonderland Kazakiri inc.,"Gamera Games, idealCat",199800.0
9333,玉言·离光,August,2021,6.99,20000.0,50000.0,35000.0,DawnLight Workshop,MedusasGame,244650.0
9334,Omega Quintet,December,2017,29.99,20000.0,20000.0,20000.0,Idea Factory,Ghostlight LTD,599800.0
9335,Devoid of Shadows,July,2017,8.99,20000.0,20000.0,20000.0,"N-Game Studios, Sixteen Squares",ArsLogica LP,179800.0
9336,精神病大王花 Flowering Abyss,February,2022,7.99,20000.0,20000.0,20000.0,CHARON,Pujia8 Studio,159800.0
9337,Vulture for NetHack,February,2005,2.99,20000.0,20000.0,20000.0,DarkArts Studios,DarkArts Studios,59800.00000000001
9338,Elminage Gothic,September,2014,9.99,20000.0,50000.0,35000.0,Starfish-SD Inc,Ghostlight LTD,349650.0
9339,No Turning Back: The Pixel Art Action-Adventure Roguelike,January,2016,2.99,50000.0,100000.0,75000.0,"ColloseusX, cpmilan",Phat Phrog Studios,224250.00000000003
9340,WARMA,July,2019,9.99,50000.0,100000.0,75000.0,BA.D,WARMA Corp,749250.0
9341,Purrfect Apawcalypse: Patches' Infurno,May,2021,6.99,20000.0,20000.0,20000.0,"Denny Truong, Andy Schneider",90% Studios,139800.0
9342,Rum & Gun,May,2020,4.99,20000.0,20000.0,20000.0,Borington,Borington,99800.0
9343,Heroes Rise: HeroFall,July,2014,3.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,79800.0
9344,The fairy tale you don't know,January,2021,18.99,20000.0,20000.0,20000.0,Flying Panjandrum / ふらいんぐパンジャンドラム,OTAKU Plan,379799.99999999994
9345,Peekaboo Lite,March,2021,0.99,20000.0,20000.0,20000.0,Redaster Studio,Redaster Studio,19800.0
9346,幻想三国志,January,2022,1.99,20000.0,50000.0,35000.0,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",69650.0
9347,Betrayal At Club Low,September,2022,9.99,20000.0,50000.0,35000.0,Cosmo D Studios,Cosmo D Studios,349650.0
9348,东方光耀夜 ~ Lost Branch of Legend,August,2022,29.99,20000.0,20000.0,20000.0,Alioth Studio,Alioth Studio,599800.0
9349,梅塔特隆 Metatron,April,2020,15.99,20000.0,20000.0,20000.0,Ghost Copy,Cheese Games,319800.0
9350,绽于枝垂樱下~Flowering Across the Hakugyokurou,July,2019,0.99,20000.0,20000.0,20000.0,凝冰剑斩,凝冰剑斩,19800.0
9351,Suits: Absolute Power,October,2020,2.49,20000.0,50000.0,35000.0,Technomancy Studios,Technomancy Studios,87150.00000000001
9352,Bugs Must Die / 异星特勤队,April,2019,5.99,20000.0,20000.0,20000.0,DG Games Workshop,DG Games Workshop,119800.0
9353,Cards of Cthulhu,October,2016,0.99,20000.0,20000.0,20000.0,Awoker Games,Awoker Games,19800.0
9354,Void Memory,October,2017,14.99,20000.0,50000.0,35000.0,Gustav,Gustav,524650.0
9355,3DRPG,January,2016,0.49,100000.0,200000.0,150000.0,Doomster Entertainment,Doomster Entertainment,73500.0
9356,Alpha Kimori 1,March,2014,9.99,50000.0,100000.0,75000.0,Sherman3D,Sherman3D,749250.0
9357,Greed: Black Border,January,2010,0.74,100000.0,200000.0,150000.0,"Headup Games, Clockstone",Headup Games,111000.0
9358,Wild Season,December,2015,16.99,20000.0,20000.0,20000.0,Quickfire Games,Quickfire Games,339799.99999999994
9359,Prodigal,October,2020,14.99,20000.0,20000.0,20000.0,Colorgrave,Colorgrave,299800.0
9360,The Storm Guard: Darkness is Coming,August,2016,19.99,20000.0,50000.0,35000.0,Bitmen Studios,Bitmen Studios,699650.0
9361,Space Court,June,2020,2.99,20000.0,20000.0,20000.0,Uphill Promise,Uphill Promise,59800.00000000001
9362,9th Dawn II,October,2016,5.99,20000.0,20000.0,20000.0,Valorware,Valorware,119800.0
9363,Just Ride：Apparent Horizon 狂飙：极限视界,May,2019,19.99,20000.0,20000.0,20000.0,Horus Games,"Horus Games, Cheese Games",399799.99999999994
9364,Midnight Mahjong,November,2021,6.99,20000.0,20000.0,20000.0,AleCubicSoft,OTAKU Plan,139800.0
9365,3 Stars of Destiny,March,2014,14.99,20000.0,50000.0,35000.0,Aldorlea Games,Komodo,524650.0
9366,Landinar: Into the Void,September,2018,19.99,20000.0,50000.0,35000.0,Convoy Games,Convoy Games,699650.0
9367,真空战姬,July,2022,6.99,20000.0,20000.0,20000.0,PEARFLOWER,"PEARFLOWER, LoveStoryProject",139800.0
9368,Atelier Shallie: Alchemists of the Dusk Sea DX,January,2020,39.99,20000.0,20000.0,20000.0,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",799800.0
9369,The Bonfire: Forsaken Lands,March,2018,7.99,20000.0,20000.0,20000.0,Xigma Games,Xigma Games,159800.0
9370,bit Dungeon III,May,2019,4.99,20000.0,50000.0,35000.0,Kinto Games LLC,Kinto Games LLC,174650.0
9371,Elliot Quest,November,2014,9.99,20000.0,50000.0,35000.0,Ansimuz Games,PlayEveryWare,349650.0
9372,Dungeon Adventure,March,2022,9.99,20000.0,20000.0,20000.0,娱乐至上 Just for fun,BD Games,199800.0
9373,Astria Ascending,September,2021,34.99,20000.0,50000.0,35000.0,Artisan Studios,"Dear Villagers, Maple Whispering Limited",1224650.0
9374,Invasion: Brain Craving,June,2016,0.99,500000.0,1000000.0,750000.0,New Reality Games,New Reality Games,742500.0
9375,YiYi,March,2022,0.99,20000.0,20000.0,20000.0,埋月山枯,埋月山枯,19800.0
9376,ALILIA 亚利利亚的精灵们,April,2019,0.99,20000.0,20000.0,20000.0,CC.D,冷笑黑妖,19800.0
9377,Haque,November,2017,14.99,20000.0,20000.0,20000.0,SuperTry Studios,SuperTry Studios,299800.0
9378,东方龙隐談 ~ Touhou Chaos of Black Loong,August,2019,9.9,20000.0,20000.0,20000.0,Lonhong Team,Lonhong Media,198000.0
9379,Tales of Winds: Tomb of the Sol Empire,December,2017,1.99,20000.0,20000.0,20000.0,ミナプラス,SakuraGame,39800.0
9380,Disgaea 6 Complete,June,2022,69.99,20000.0,20000.0,20000.0,"Nippon Ichi Software, Inc.","NIS America, Inc.",1399800.0
9381,I Am Overburdened,November,2017,4.99,20000.0,50000.0,35000.0,Magic Item Tech,Magic Item Tech,174650.0
9382,Zombie Exodus,December,2011,7.99,20000.0,20000.0,20000.0,Hosted Games,Hosted Games,159800.0
9383,Gordon Streaman,September,2019,12.99,20000.0,20000.0,20000.0,Brouillard,Brouillard,259800.0
9384,The DioField Chronicle,September,2022,59.99,20000.0,20000.0,20000.0,"Square Enix, LANCARSE Ltd.",Square Enix,1199800.0
9385,Eclipse,October,2021,13.99,50000.0,100000.0,75000.0,MadRock,MadRock,1049250.0
9386,Fox Girls Never Play Dirty,November,2021,15.99,20000.0,20000.0,20000.0,AVANTGARDE,Kagura Games,319800.0
9387,Undefeated,April,2015,0.59,20000.0,50000.0,35000.0,Aldorlea Games,Aldorlea Games,20650.0
9388,Monster X Monster,May,2019,2.99,20000.0,20000.0,20000.0,VanGame,VanGame,59800.00000000001
9389,Imprisoned Light,October,2016,0.99,20000.0,50000.0,35000.0,imaginite Ltd,imaginite Ltd,34650.0
9390,Feral Blue,October,2019,19.99,20000.0,20000.0,20000.0,Snowbird Games,Snowbird Games,399799.99999999994
9391,CODE CRACKER 代码破译者,March,2019,8.99,20000.0,20000.0,20000.0,致意,致意,179800.0
9392,Heroes Rise: The Hero Project,September,2013,4.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,99800.0
9393,A Magical High School Girl / 魔法の女子高生,November,2016,9.99,50000.0,100000.0,75000.0,illuCalab,Sekai Project,749250.0
9394,眼中的世界 - Conviction -,February,2021,14.99,20000.0,20000.0,20000.0,Maker製造機,"RMAsia, Light of Creators, Maker製造機",299800.0
9395,Crypt of the Serpent King,December,2016,1.99,20000.0,50000.0,35000.0,Rendercode Games,Rendercode Games,69650.0
9396,VALHALL: Harbinger - Pre-Beta Testing,October,2020,29.99,20000.0,20000.0,20000.0,Blackrose Arts,Blackrose Arts,599800.0
9397,Summoners Fate,June,2022,17.99,20000.0,20000.0,20000.0,"D20Studios, LLC","D20Studios, LLC, WhisperGames",359799.99999999994
9398,Destropolis,August,2020,5.99,20000.0,20000.0,20000.0,Igrek Games,"Games Incubator, PlayWay S.A.",119800.0
9399,HINGE VR,November,2020,19.99,20000.0,20000.0,20000.0,Arcadia,Arcadia,399799.99999999994
9400,Shadows of Kurgansk,December,2016,5.99,20000.0,20000.0,20000.0,Yadon Studio,Gaijin inCubator,119800.0
9401,Don't Cheat On Me,January,2021,7.99,20000.0,50000.0,35000.0,A Normal Monkey Studios,A Normal Monkey Studios,279650.0
9402,铁道少女:梦想轨迹 2.0 Railway To Dream,April,2021,6.99,20000.0,20000.0,20000.0,39Soft,moe north railway,139800.0
9403,MetaHuman Inc.,December,2015,5.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,119800.0
9404,Tavernier,August,2016,2.99,20000.0,50000.0,35000.0,From The Bard,From The Bard,104650.00000000001
9405,GOD WARS The Complete Legend,June,2019,29.99,20000.0,20000.0,20000.0,"DRAGAMI GAMES, LTD.","DRAGAMI GAMES, LTD.",599800.0
9406,Wayward Souls,August,2019,14.99,20000.0,20000.0,20000.0,Rocketcat Games,Rocketcat Games,299800.0
9407,Space Robinson: Hardcore Roguelike Action,October,2019,9.99,20000.0,50000.0,35000.0,Luxorix Games,Alawar Premium,349650.0
9408,X Mushrooms,March,2019,3.99,20000.0,20000.0,20000.0,ShaBi,ShaBi,79800.0
9409,Neurodeck : Psychological Deckbuilder,March,2021,13.99,20000.0,20000.0,20000.0,TavroxGames,"Goblinz Publishing, Maple Whispering Limited",279800.0
9410,Choice of Magics,August,2018,6.99,20000.0,20000.0,20000.0,Choice of Games,Choice of Games,139800.0
9411,Enemy,March,2015,14.99,20000.0,20000.0,20000.0,Tom Johnson,Tom Johnson,299800.0
