steam_id_number,game_title,release_month,release_year,release_price,lowest_estimated_owners_number,highest_estimated_owners_number,average_estimated_owners_number,developer,publisher,estimated_revenue
1889,SolForge,July,2016,0.0,200000.0,500000.0,350000.0,Stone Blade Entertainment,Stone Blade Entertainment,0.0
1890,Shadowrun Chronicles - Boston Lockdown,April,2015,0.0,200000.0,500000.0,350000.0,Cliffhanger Productions,Cliffhanger Productions,0.0
1891,Untrusted,May,2021,0.0,100000.0,200000.0,150000.0,evolvedlabs,evolvedlabs,0.0
1892,Dungeon Defenders Eternity,July,2014,0.0,100000.0,200000.0,150000.0,Nom Nom Games,Trendy Entertainment,0.0
1893,Your Chronicle,April,2021,0.0,100000.0,200000.0,150000.0,Samurai Games,Samurai Games,0.0
1894,Soul Dossier,January,2021,0.0,100000.0,200000.0,150000.0,（Hong Kong）GKD Game Studio,鸽屋咕游戏,0.0
1895,March of Empires,December,2017,0.0,200000.0,500000.0,350000.0,Gameloft,Gameloft,0.0
1896,Siege Survival: Gloria Victis Prologue,August,2020,0.0,200000.0,500000.0,350000.0,"Black Eye Games, FishTankStudio",Ravenscourt,0.0
1897,Ragnarok Clicker,August,2016,0.0,200000.0,500000.0,350000.0,Playsaurus,Gravity Interactive,0.0
1899,圣歌德嘉的晚钟,December,2021,0.0,100000.0,200000.0,150000.0,二律背反,旅人计划,0.0
1900,Sniper 3D Assassin: Free to Play,September,2018,0.0,200000.0,500000.0,350000.0,Fun Games For Free,Fun Games For Free,0.0
1901,SC2VN - The eSports Visual Novel,September,2015,0.0,100000.0,200000.0,150000.0,Team Eleven,Team Eleven,0.0
1902,SpellForce 3: Versus Edition,November,2020,0.0,100000.0,200000.0,150000.0,Grimlore Games,THQ Nordic,0.0
1905,Immune - True Survival,December,2016,0.0,100000.0,200000.0,150000.0,vidiludi games and entertainment,vidiludi games and entertainment,0.0
1906,ANOTHER EDEN,March,2021,0.0,200000.0,500000.0,350000.0,"WFS, Inc.","WFS, Inc.",0.0
1909,Aberoth,July,2015,0.0,200000.0,500000.0,350000.0,"Jarbit, Castle art by Yuriy Gusev",Jarbit,0.0
1912,Bombix,March,2018,0.0,200000.0,500000.0,350000.0,Pragmatix Ltd,Pragmatix Ltd,0.0
1913,Project Genom,October,2016,0.0,200000.0,500000.0,350000.0,NeuronHaze,NeuronHaze,0.0
1915,Tabletopia,November,2016,0.0,100000.0,200000.0,150000.0,Tabletopia,Tabletopia,0.0
1916,Steambirds Alliance,August,2019,0.0,200000.0,500000.0,350000.0,Spry Fox LLC,Spry Fox LLC,0.0
1917,Wurm Online,December,2012,0.0,200000.0,500000.0,350000.0,Code Club AB,Code Club AB,0.0
1918,Royal Quest,August,2014,0.0,500000.0,1000000.0,750000.0,Katauri,1C Online Games,0.0
1920,Cadria Item Shop,August,2018,0.0,200000.0,500000.0,350000.0,Orange Cat Studio,BEST KIRIN GLOBAL LIMITED,0.0
1921,Continent of the Ninth Seal,September,2012,0.0,500000.0,1000000.0,750000.0,"VALOFE, Webzen",VALOFE,0.0
1923,Wild Terra Online,December,2017,0.0,200000.0,500000.0,350000.0,Juvty Worlds Ltd.,Juvty Worlds Ltd.,0.0
1924,Destination Sol,February,2015,0.0,500000.0,1000000.0,750000.0,MovingBlocks,MovingBlocks,0.0
1925,Folk Tale,January,1986,11.99,200000.0,500000.0,350000.0,Games Foundry,Games Foundry,4196500.0
1926,Book of Yog Idle RPG,July,2022,0.0,200000.0,500000.0,350000.0,QiHeShe Technology Co.Ltd,QiHeShe Technology Co.Ltd,0.0
1927,CUPID - A free to play Visual Novel,March,2016,0.0,100000.0,200000.0,150000.0,Fervent,Afterthought Studios,0.0
1928,Pixel Starships,May,2020,0.0,200000.0,500000.0,350000.0,SavySoda,SavySoda,0.0
1930,Velvet Sundown,July,2014,0.0,500000.0,1000000.0,750000.0,Tribe Studios,Tribe Studios,0.0
1931,Game of Thrones Winter is Coming,November,2019,0.0,200000.0,500000.0,350000.0,YOUZU (SINGAPORE) PTE. LTD.,YOUZU (SINGAPORE) PTE. LTD.,0.0
1932,The Desolate Hope,May,2014,9.99,500000.0,1000000.0,750000.0,Scott Cawthon,Scott Cawthon,7492500.0
1933,Guns and Robots,August,2014,0.0,200000.0,500000.0,350000.0,Masthead Studios Ltd,"Masthead Studios Ltd, Thegamewallstudios, Gamigo AG",0.0
1934,Heroine's Quest: The Herald of Ragnarok,March,2014,0.0,200000.0,500000.0,350000.0,Crystal Shard,Crystal Shard,0.0
1935,仙剑奇侠传九野,October,2020,0.0,200000.0,500000.0,350000.0,软星科技（上海）有限公司,"SOFTSTAR TECHNOLOGY (SHANGHAI) CO., LTD",0.0
1936,Guild Quest,January,2017,0.0,200000.0,500000.0,350000.0,Hyper Hippo Games,Hyper Hippo Games,0.0
1937,Spellsworn,March,2018,0.0,100000.0,200000.0,150000.0,Frogsong Studios,Frogsong Studios,0.0
1938,Metal Waltz: Anime tank girls,April,2017,0.0,200000.0,500000.0,350000.0,"Shanghai JingCai Computer Software Development Co., Ltd","Shanghai JingCai Computer Software Development Co., Ltd",0.0
1940,像素女友,August,2020,0.0,100000.0,200000.0,150000.0,HIROKO IMAKI,Pujia8 Studio,0.0
1942,Inferna,December,2019,0.0,200000.0,500000.0,350000.0,INFERNA LIMITED,INFERNA LIMITED,0.0
1943,Eldevin,November,2014,0.0,200000.0,500000.0,350000.0,Hunted Cow Studios,Hunted Cow Studios,0.0
1944,Jesus Christ RPG Trilogy,March,2016,0.0,100000.0,200000.0,150000.0,Wholetone Games,Wholetone Games,0.0
1945,Mighty Party,March,2017,0.0,200000.0,500000.0,350000.0,Panoramik Inc,Panoramik Inc,0.0
1946,Warfork,August,2019,0.0,200000.0,500000.0,350000.0,Team Forbidden,Team Forbidden,0.0
1947,EverQuest,December,2012,0.0,500000.0,1000000.0,750000.0,Darkpaw Games,Daybreak Game Company,0.0
1948,狐の旅路,January,2020,0.0,100000.0,200000.0,150000.0,狐の旅路制作组,DZ,0.0
1949,Midas Gold Plus,February,2017,0.0,200000.0,500000.0,350000.0,Holyday Studios,Holyday Studios,0.0
1950,There is No GreenDam,November,2019,0.0,100000.0,200000.0,150000.0,格林达姆136工程团,格林达姆136工程团,0.0
1951,At Home Alone,November,2018,0.0,100000.0,200000.0,150000.0,阿正不经,0Cube,0.0
1952,Mortal Online,August,2015,0.0,500000.0,1000000.0,750000.0,Star Vault AB,Star Vault AB,0.0
1953,Age of Conan: Unchained,February,2013,0.0,500000.0,1000000.0,750000.0,Funcom,Funcom,0.0
1954,Warspear Online,November,2017,0.0,200000.0,500000.0,350000.0,AIGRIND,AIGRIND,0.0
1955,Dragon Nest,December,2012,0.0,500000.0,1000000.0,750000.0,Eyedentity Games Inc.,Eyedentity Games Inc.,0.0
1956,Oasis VR,December,2019,0.0,100000.0,200000.0,150000.0,Oasis VR,Oasis VR Inc.,0.0
1957,Epic Battle Fantasy 3,September,2010,0.0,200000.0,500000.0,350000.0,Matt Roszak,Matt Roszak,0.0
1959,Hunger Dungeon,December,2016,0.0,200000.0,500000.0,350000.0,No Stuck Game Studio,No Stuck Game Studio,0.0
1960,Grim Clicker,January,2020,0.0,100000.0,200000.0,150000.0,EvilCharm Games,EvilCharm Games,0.0
1961,The SKIES - BETA,April,2016,0.0,1000000.0,2000000.0,1500000.0,Eforb,Eforb,0.0
1962,ChilloutVR,February,2021,0.0,200000.0,500000.0,350000.0,Alpha Blend Interactive,Alpha Blend Interactive,0.0
1963,Dreamscaper: Prologue,April,2020,0.0,200000.0,500000.0,350000.0,Afterburner Studios,"Afterburner Studios, Maple Whispering Limited",0.0
1964,Ragnarok Online 2,May,2013,0.0,1000000.0,2000000.0,1500000.0,"Gravity, Inc.",Gravity Interactive,0.0
1965,MU Legend,August,2018,0.0,500000.0,1000000.0,750000.0,VALOFE,VALOFE,0.0
1966,Kingdom Wars,April,2013,0.0,500000.0,1000000.0,750000.0,Reverie World Studios,Space Bullet Dynamics Corporation,0.0
1967,Insanity Clicker,June,2016,0.0,500000.0,1000000.0,750000.0,PlayFlock,PlayFlock,0.0
1968,NosTale - Anime MMORPG,September,2017,0.0,500000.0,1000000.0,750000.0,"Entwell Co., Ltd.",Gameforge 4D GmbH,0.0
1969,New Frontier,December,2019,0.0,500000.0,1000000.0,750000.0,Free Reign Entertainment,Free Reign Entertainment,0.0
1970,Rakion Chaos Force,March,2020,0.0,500000.0,1000000.0,750000.0,"Neosonyx Co., Ltd.","Neosonyx Co., Ltd.",0.0
1971,Villagers and Heroes,April,2014,0.0,500000.0,1000000.0,750000.0,Mad Otter Games,Mad Otter Games,0.0
1972,The Life and Suffering of Sir Brante — Chapter 1&2,December,2020,0.0,100000.0,200000.0,150000.0,Sever,101XP,0.0
1973,九劫曲：诅咒之地 NINE TRIALS,June,2019,0.0,200000.0,500000.0,350000.0,爱玩工作室,爱玩工作室,0.0
1974,Forge of Gods (RPG),May,2016,0.0,500000.0,1000000.0,750000.0,Panoramik Inc,Panoramik Inc,0.0
1975,Onmyoji,April,2018,0.0,200000.0,500000.0,350000.0,NetEase Games,NetEase Games,0.0
1976,Bit Heroes,December,2017,0.0,500000.0,1000000.0,750000.0,Juppiomenz,Kongregate,0.0
1978,RPG MO,August,2015,0.0,200000.0,500000.0,350000.0,Marxnet,Marxnet,0.0
1979,Legend of Keepers: Prologue,October,2019,0.0,200000.0,500000.0,350000.0,Goblinz Studio,Goblinz Publishing,0.0
1980,Depression Quest,August,2014,0.0,200000.0,500000.0,350000.0,"The Quinnspiracy, Patrick Lindsey, Isaac Schankler",The Quinnspiracy,0.0
1981,Skyforge,April,2017,0.0,500000.0,1000000.0,750000.0,Allods Team,Music Guru LLC,0.0
1982,Prison Simulator: Prologue,May,2021,0.0,200000.0,500000.0,350000.0,Baked Games S.A.,"Baked Games S.A., PlayWay S.A.",0.0
1983,Shop Heroes,August,2016,0.0,500000.0,1000000.0,750000.0,"Cloudcade, Inc.","Cloudcade, Inc.",0.0
1984,Animation Throwdown: The Quest for Cards,May,2017,0.0,200000.0,500000.0,350000.0,"Synapse Games, Chinzilla",Kongregate,0.0
1985,MINDNIGHT,August,2017,0.0,200000.0,500000.0,350000.0,No Moon,No Moon,0.0
1986,Dying Light: Bad Blood,September,2018,0.0,100000.0,200000.0,150000.0,Techland,Techland Publishing,0.0
1987,Sunrider: Mask of Arcadius,July,2014,0.0,500000.0,1000000.0,750000.0,Love in Space,Sekai Project,0.0
1988,Mabinogi,December,2012,0.0,500000.0,1000000.0,750000.0,NEXON Korea Corp.,Nexon America Inc.,0.0
1989,Angel Legion,August,2020,0.0,100000.0,200000.0,150000.0,Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,0.0
1990,Hero Zero,July,2016,0.0,200000.0,500000.0,350000.0,Playata GmbH,European Games Group AG,0.0
1991,Infinity Wars: Animated Trading Card Game,September,2014,0.0,500000.0,1000000.0,750000.0,Lightmare Studios,"Lightmare Studios, Yodo1 Games",0.0
1993,异化之恶〇Abnormal Treatment,August,2019,0.0,200000.0,500000.0,350000.0,Eternal Dream,"Eternal Dream, 迷糊的安安",0.0
1994,Nomad,June,2015,0.0,500000.0,1000000.0,750000.0,Diminished Studios,Diminished Studios,0.0
1995,Life is Feudal: MMO,January,2018,0.0,200000.0,500000.0,350000.0,Bitbox Ltd.,Bitbox Ltd.,0.0
1996,School of Dragons,December,2014,0.0,500000.0,1000000.0,750000.0,"JumpStart Games, Inc.","JumpStart Games, Inc.",0.0
1997,MARVEL Puzzle Quest,December,2013,0.0,500000.0,1000000.0,750000.0,Broken Circle Studios,D3 Go!,0.0
1998,Lords Mobile,June,2019,0.0,500000.0,1000000.0,750000.0,IGG SINGAPORE PTE. LTD.,IGG SINGAPORE PTE. LTD.,0.0
1999,Stoneshard: Prologue,June,2018,0.0,200000.0,500000.0,350000.0,Ink Stains Games,HypeTrain Digital,0.0
2000,Touhou Big Big Battle,April,2020,0.0,100000.0,200000.0,150000.0,MyACG Studio,MyACG Studio,0.0
2001,Shadow Arena,May,2020,0.0,1000000.0,2000000.0,1500000.0,Pearl Abyss,Pearl Abyss,0.0
2002,Never Split the Party,September,2018,0.0,500000.0,1000000.0,750000.0,Legend Studio,Legend Studio,0.0
2003,MOBIUS FINAL FANTASY,February,2017,0.0,1000000.0,2000000.0,1500000.0,Square Enix,Square Enix,0.0
2004,Wasteland Survival,June,2019,0.0,500000.0,1000000.0,750000.0,"Joyloft Co., Limited","Joyloft Co., Limited",0.0
2005,Endless World Idle RPG,August,2019,0.0,200000.0,500000.0,350000.0,Radiance Games,Radiance Games,0.0
2006,League of Maidens,February,2021,0.0,500000.0,1000000.0,750000.0,Maiden Gaming Inc.,Maiden Gaming Inc.,0.0
2007,Panzar,April,2013,0.0,500000.0,1000000.0,750000.0,Panzar Studio,OVALIS INVESTMENTS LIMITED,0.0
2008,Closers,February,2018,0.0,500000.0,1000000.0,750000.0,Naddic Games,Naddic Games,0.0
2009,Firestone Idle RPG,September,2019,0.0,200000.0,500000.0,350000.0,Holyday Studios,Holyday Studios,0.0
2010,Kritika:REBOOT,November,2019,0.0,500000.0,1000000.0,750000.0,"ALLM Co., Ltd.","ALLM Co., Ltd.",0.0
2011,Strife,May,2015,0.0,500000.0,1000000.0,750000.0,S2 Games,S2 Games,0.0
2012,Bless Online,October,2018,0.0,1000000.0,2000000.0,1500000.0,NEOWIZ BLESS STUDIO,NEOWIZ,0.0
2013,The Riftbreaker: Prologue,August,2020,0.0,200000.0,500000.0,350000.0,EXOR Studios,"EXOR Studios, Surefire.Games",0.0
2014,Wizard101,September,2008,0.0,500000.0,1000000.0,750000.0,KingsIsle Entertainment,KingsIsle Entertainment,0.0
2015,Dungeons & Dragons Online,June,2012,0.0,1000000.0,2000000.0,1500000.0,"Standing Stone Games, LLC","Standing Stone Games, LLC",0.0
2016,Backbone: Prologue,April,2019,0.0,200000.0,500000.0,350000.0,EggNut,Raw Fury,0.0
2017,Tactical Monsters Rumble Arena,January,2018,0.0,500000.0,1000000.0,750000.0,Camex Games,Camex Games,0.0
2018,Confess My Love,May,2017,0.0,200000.0,500000.0,350000.0,LR Studio,LR Studio,0.0
2019,Left on Read,May,2020,0.0,200000.0,500000.0,350000.0,Weston Bell-Geddes,Spookulele Games,0.0
2020,Word Game: Episode 0,January,2021,0.0,200000.0,500000.0,350000.0,Team9,Team9,0.0
2021,Planet Explorers,November,2016,0.0,200000.0,500000.0,350000.0,Pathea Games,Pathea Games,0.0
2022,Soda Dungeon 2,July,2020,0.0,500000.0,1000000.0,750000.0,"AN Productions, Poxpower",Armor Games Studios,0.0
2023,the static speaks my name,August,2015,0.0,200000.0,500000.0,350000.0,the whale husband,the whale husband,0.0
2024,Tree of Life,August,2017,0.0,200000.0,500000.0,350000.0,OddOneGames,OddOneGames,0.0
2025,Knight Online,January,2016,0.0,2000000.0,5000000.0,3500000.0,"Noah System, Mgame",NTTGame,0.0
2026,Realm Grinder,June,2017,0.0,500000.0,1000000.0,750000.0,Divine Games,Kongregate,0.0
2027,Endless Sky,October,2015,0.0,500000.0,1000000.0,750000.0,Michael Zahniser,Michael Zahniser,0.0
2028,Soda Dungeon,February,2017,0.0,500000.0,1000000.0,750000.0,"AN Productions, Poxpower",Armor Games Studios,0.0
2029,Digimon Masters Online,November,2016,0.0,1000000.0,2000000.0,1500000.0,"Move Games Co., Ltd.",MOVE ON USA CO.,0.0
2030,BLEACH Brave Souls,August,2020,0.0,500000.0,1000000.0,750000.0,KLab Inc.,KLab Inc.,0.0
2031,SAS: Zombie Assault 4,October,2017,0.0,500000.0,1000000.0,750000.0,Ninja Kiwi,Ninja Kiwi,0.0
2032,AdventureQuest 3D,October,2016,0.0,200000.0,500000.0,350000.0,"Artix Entertainment, LLC","Artix Entertainment, LLC",0.0
2033,ARK: Survival Of The Fittest,August,2017,19.99,5000000.0,10000000.0,7500000.0,"Studio Wildcard, Instinct Games, Efecto Studios, Virtual Basement LLC",Studio Wildcard,149925000.0
2034,Soulworker,October,2020,0.0,1000000.0,2000000.0,1500000.0,"Lion Games Co., Ltd.","Lion Games Co., Ltd.",0.0
2035,Elsword,July,2014,0.0,1000000.0,2000000.0,1500000.0,KOG,KOG Games,0.0
2036,MapleStory,August,2012,0.0,1000000.0,2000000.0,1500000.0,Nexon,Nexon America Inc.,0.0
2037,Aura Kingdom,July,2014,0.0,2000000.0,5000000.0,3500000.0,X-Legend,Aeria Games,0.0
2038,Riders of Icarus,July,2016,0.0,1000000.0,2000000.0,1500000.0,"WeMade, VALOFE",VALOFE,0.0
2039,Gems of War - Puzzle RPG,November,2014,0.0,1000000.0,2000000.0,1500000.0,Infinity Plus 2,505 Games,0.0
2040,DRAGON QUEST XI: Echoes of an Elusive Age - Digital Edition of Light,September,2018,49.99,200000.0,500000.0,350000.0,Square Enix,Square Enix,17496500.0
2041,Legends of IdleOn - Idle MMO,April,2021,0.0,500000.0,1000000.0,750000.0,Lavaflame2,Lavaflame2,0.0
2042,Stay Out,November,2019,0.0,2000000.0,5000000.0,3500000.0,Mobile Technologies LLC,Mobile Technologies LLC,0.0
2043,SEGA Mega Drive and Genesis Classics,June,2010,24.79,1000000.0,2000000.0,1500000.0,D3T Limited,SEGA,37185000.0
2044,Walking Zombie 2,October,2019,0.0,200000.0,500000.0,350000.0,Alda Games,Alda Games,0.0
2045,封灵档案,March,2021,0.0,1000000.0,2000000.0,1500000.0,（Hong Kong）GKD,（Hong Kong）GKD,0.0
2046,Paunch,December,2019,0.0,500000.0,1000000.0,750000.0,Kozhakov,Kozhakov,0.0
2047,Will To Live Online,April,2018,0.0,500000.0,1000000.0,750000.0,AlphaSoft LLC,AlphaSoft LLC,0.0
2048,Shop Titans,May,2020,0.0,1000000.0,2000000.0,1500000.0,"Kabam Games, Inc.","Kabam Games, Inc.",0.0
2049,Gothic Playable Teaser,December,2019,0.0,500000.0,1000000.0,750000.0,THQ Nordic Barcelona,THQ Nordic,0.0
2050,Grimm's Hollow,October,2019,0.0,500000.0,1000000.0,750000.0,ghosthunter,ghosthunter,0.0
2051,Metin2,December,2006,0.0,2000000.0,5000000.0,3500000.0,WEBZEN Inc.,Gameforge 4D GmbH,0.0
2052,Infestation: Survivor Stories 2020,January,1988,0.0,1000000.0,2000000.0,1500000.0,Fredaikis AB,OP Productions LLC,0.0
2053,Old School RuneScape,February,2013,0.0,1000000.0,2000000.0,1500000.0,Jagex Ltd,Jagex Ltd,0.0
2054,Spellbreak,December,2020,0.0,1000000.0,2000000.0,1500000.0,"Proletariat, Inc.","Proletariat, Inc.",0.0
2055,Eternal Senia,June,2015,0.0,500000.0,1000000.0,750000.0,Sanctum Games,Sanctum Games,0.0
2056,Action Taimanin,October,2020,0.0,1000000.0,2000000.0,1500000.0,LiLith,Infini-Brain inc.,0.0
2057,SoulWorker - Anime Action MMO,February,2018,0.0,2000000.0,5000000.0,3500000.0,"Lion Games Co., Ltd.",Gameforge 4D GmbH,0.0
2058,Tree of Savior (English Ver.),March,2016,0.0,500000.0,1000000.0,750000.0,"IMCGAMES Co.,Ltd.","IMCGAMES Co.,Ltd.",0.0
2059,Survarium,April,2015,0.0,2000000.0,5000000.0,3500000.0,Vostok Games,Vostok Games,0.0
2060,Phantasy Star Online 2,August,2020,0.0,2000000.0,5000000.0,3500000.0,SEGA,SEGA,0.0
2061,Dead Frontier 2,July,2019,0.0,2000000.0,5000000.0,3500000.0,Creaky Corpse Ltd,Creaky Corpse Ltd,0.0
2062,Bless Unleashed,August,2021,0.0,2000000.0,5000000.0,3500000.0,VALOFE,VALOFE,0.0
2063,Dungeon Defenders II,June,2017,0.0,2000000.0,5000000.0,3500000.0,Trendy Entertainment,Trendy Entertainment,0.0
2064,RuneScape,October,2020,0.0,1000000.0,2000000.0,1500000.0,Jagex Ltd,Jagex Ltd,0.0
2065,Infestation: The New Z,November,2016,0.0,5000000.0,10000000.0,7500000.0,Fredaikis AB,OP Productions LLC,0.0
2066,Russian Fishing 4,November,2021,0.0,2000000.0,5000000.0,3500000.0,"FishSoft, LLC","FishSoft, LLC",0.0
2067,Creativerse,May,2017,0.0,1000000.0,2000000.0,1500000.0,Playful Corp.,Playful Corp.,0.0
2068,Shakes and Fidget,February,2016,0.0,1000000.0,2000000.0,1500000.0,Playa Games GmbH,Playa Games GmbH,0.0
2069,Clicker Heroes,May,2015,0.0,2000000.0,5000000.0,3500000.0,Playsaurus,Playsaurus,0.0
2070,Minion Masters,May,2019,0.0,5000000.0,10000000.0,7500000.0,BetaDwarf,BetaDwarf,0.0
2071,Trove,July,2015,0.0,10000000.0,20000000.0,15000000.0,gamigo US Inc.,gamigo US Inc.,0.0
2072,Robocraft,August,2017,0.0,10000000.0,20000000.0,15000000.0,Freejam,Freejam,0.0
2076,Terra Incognita ~ Chapter One: The Descendant,February,2015,0.99,500000.0,1000000.0,750000.0,Back To Basics Gaming,Back To Basics Gaming,742500.0
2081,Guns n Zombies,October,2014,7.99,100000.0,200000.0,150000.0,Krealit,Krealit,1198500.0
2090,16bit Trader,June,2015,2.99,200000.0,500000.0,350000.0,Forever Entertainment S. A.,Forever Entertainment S. A.,1046500.0
2091,Fortune Summoners,January,2012,19.99,100000.0,200000.0,150000.0,Lizsoft,Carpe Fulgur LLC,2998499.9999999995
2098,VenusBlood FRONTIER International,February,2020,39.99,100000.0,200000.0,150000.0,"Ninetail, Dualtail","JAST USA, Kagura Games (Chinese Localization)",5998500.0
2102,Sudeki,March,2005,5.99,100000.0,200000.0,150000.0,Climax Studios,Climax Group,898500.0
2103,Dancing Girl,June,2019,2.99,100000.0,200000.0,150000.0,Snow Girl,Snow Girl,448500.00000000006
2105,Atari Vault,March,2016,19.99,100000.0,200000.0,150000.0,Code Mystics,Atari,2998499.9999999995
2107,How To Survive: Third Person Standalone,July,2015,9.99,200000.0,500000.0,350000.0,Eko Software,505 Games,3496500.0
2109,Rift Wizard,September,2021,14.99,100000.0,200000.0,150000.0,Dylan White,Dylan White,2248500.0
2113,Towns,November,2012,14.99,100000.0,200000.0,150000.0,"Xavi Canal, Ben Palgi",SMP,2248500.0
2114,Hyperdevotion Noire: Goddess Black Heart (Neptunia),April,2016,14.99,100000.0,200000.0,150000.0,"Idea Factory, Compile Heart, Sting",Idea Factory International,2248500.0
2117,Blood and Gold: Caribbean!,December,2015,19.99,100000.0,200000.0,150000.0,Snowbird Games,Snowbird Games,2998499.9999999995
2121,Dungeon Rushers,September,2016,14.99,100000.0,200000.0,150000.0,Goblinz Studio,"Goblinz Publishing, WhisperGames",2248500.0
2124,Sword and Fairy 2,January,2003,5.99,100000.0,200000.0,150000.0,SOFTSTAR ENTERTAINMENT,SOFTSTAR ENTERTAINMENT,898500.0
2125,Suicide Countdown: 7 Days,February,2021,2.99,100000.0,200000.0,150000.0,致意,致意,448500.00000000006
2130,Zombie Shooter,December,2007,4.99,100000.0,200000.0,150000.0,Sigma Team Inc.,Sigma Team Inc.,748500.0
2132,Suits: A Business RPG,January,2016,0.54,100000.0,200000.0,150000.0,Technomancy Studios,Technomancy Studios,81000.0
2133,Hero by Chance,January,2021,1.99,100000.0,200000.0,150000.0,Reborn Entertainment,Reborn Entertainment,298500.0
2134,懒人修仙传,November,2018,3.99,200000.0,500000.0,350000.0,托更的修罗,托更的修罗,1396500.0
2138,Gurumin: A Monstrous Adventure,March,2015,9.99,100000.0,200000.0,150000.0,"Nihon Falcom, Mastiff",Mastiff,1498500.0
2139,KnightShift,September,2013,6.99,200000.0,500000.0,350000.0,Reality Pump,Topware Interactive,2446500.0
2143,Swords 'n Magic and Stuff,September,2020,19.99,100000.0,200000.0,150000.0,Kindred Games,Kindred Games,2998499.9999999995
2144,HIVESWAP: ACT 2,November,2020,14.99,100000.0,200000.0,150000.0,"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.",2248500.0
2152,Sins Of The Demon RPG,May,2016,1.99,200000.0,500000.0,350000.0,Chandler Rounsley,Senpai Studios,696500.0
2155,Fearless Fantasy,May,2014,6.99,500000.0,1000000.0,750000.0,Enter Skies,tinyBuild,5242500.0
2158,Dust to the End,August,2021,11.99,100000.0,200000.0,150000.0,"Haojoy Game, Zjoy Game",2P Games,1798500.0
2161,DemonCrawl,November,2019,14.99,100000.0,200000.0,150000.0,Therefore Games,Therefore Games,2248500.0
2165,Templar Battleforce,September,2015,9.99,100000.0,200000.0,150000.0,Trese Brothers,Trese Brothers,1498500.0
2166,H-Isekai Loves,February,2022,2.99,100000.0,200000.0,150000.0,G-Blood,G-Blood,448500.00000000006
2169,The Chosen RPG,February,2016,1.99,200000.0,500000.0,350000.0,Little Big Lee,Senpai Studios,696500.0
2170,Lili: Child of Geos - Complete Edition,May,2014,14.99,100000.0,200000.0,150000.0,"BitMonster, Inc.","BitMonster, Inc.",2248500.0
2173,Fragmented,August,2017,1.29,100000.0,200000.0,150000.0,Above and Beyond Technologies,Above and Beyond Technologies,193500.0
2182,Dungeonmans,December,2014,14.99,100000.0,200000.0,150000.0,Adventurepro Games LLC,Adventurepro Games LLC,2248500.0
2184,FootLOL: Epic Soccer League,August,2013,9.99,200000.0,500000.0,350000.0,HeroCraft,HeroCraft PC,3496500.0
2186,Chinese Paladin：Sword and Fairy,October,2017,4.99,200000.0,500000.0,350000.0,SOFTSTAR TECHNOLOGY(BEIJING),"SOFTSTAR TECHNOLOGY(BEIJING), SOFTSTAR ENTERTAINMENT",1746500.0
2189,KeeperRL,March,2015,19.99,100000.0,200000.0,150000.0,Electric Succubi,Electric Succubi,2998499.9999999995
2190,Labyronia RPG,August,2015,1.99,200000.0,500000.0,350000.0,Labyrinthine,Senpai Studios,696500.0
2191,Castlevania Anniversary Collection,May,2019,19.99,100000.0,200000.0,150000.0,Konami Digital Entertainment,Konami Digital Entertainment,2998499.9999999995
2195,Siege Survival: Gloria Victis,May,2021,24.99,100000.0,200000.0,150000.0,Black Eye Games,Ravenscourt,3748500.0
2196,Angeldust,December,2019,2.99,100000.0,200000.0,150000.0,Frank Lucas,Metagaming B.V.,448500.00000000006
2198,Evil Maze,June,2016,0.99,200000.0,500000.0,350000.0,ZOV GAME STUDIO,ZOV GAME STUDIO,346500.0
2201,Killing Time,September,2017,0.59,200000.0,500000.0,350000.0,ONEONE1,Paradise Project,206500.0
2202,Killing Room,October,2016,9.99,100000.0,200000.0,150000.0,Alda Games,Alda Games,1498500.0
2204,Heroes of the Three Kingdoms,November,2020,0.99,200000.0,500000.0,350000.0,"USERJOY Technology Co.,Ltd.","USERJOY Technology Co.,Ltd.",346500.0
2212,Stolen Realm,October,2021,19.99,100000.0,200000.0,150000.0,Burst2Flame Entertainment,Burst2Flame Entertainment,2998499.9999999995
2219,Monster Loves You!,March,2013,9.99,200000.0,500000.0,350000.0,"Radial Games Corp, Dejobaan Games, LLC",Radial Games Corp,3496500.0
2223,Rogue Lords,September,2021,24.99,100000.0,200000.0,150000.0,"Leikir Studio, Cyanide Studio",Nacon,3748500.0
2225,Edge of Space,September,2015,11.99,200000.0,500000.0,350000.0,Handyman Studios,Reverb Triple XP,4196500.0
2228,Tap Heroes,June,2015,2.99,100000.0,200000.0,150000.0,VaragtP,VaragtP,448500.00000000006
2229,Memories of a Vagabond,July,2014,4.99,100000.0,200000.0,150000.0,Darkelite Studio Inc,SA Industry,748500.0
2231,Hero of the Kingdom III,August,2018,1.99,100000.0,200000.0,150000.0,Lonely Troops,Lonely Troops,298500.0
2232,Flesh Eaters,May,2016,1.99,500000.0,1000000.0,750000.0,S.C. 16 BIT NIGHTS S.R.L.,S.C. 16 BIT NIGHTS S.R.L.,1492500.0
2234,Paranautical Activity: Deluxe Atonement Edition,February,2013,0.99,100000.0,200000.0,150000.0,Digerati Distribution,Digerati,148500.0
